Unique_ID,Neutro4,Thrombo4,Anemia4,Lympho4,GINONV_34,ALLERGY_34,AUDITORY_34,CARDIO_34,COAGULATION_34,CONSTITUTIONAL_34,EPIDERMAL_34,ENDOCRINE_34,INFECTION_34,METABOLIC_34,HEMORRHAGE_34,LYMPHATICS_34,MUSCLE_34,NEUROLOGICAL_34,OCULAR_34,PAIN_34,PULMONARY_34,RENAL_34,VASCULAR_34,OTHER_34,NO_DLT,DLT_PROP
KULKE0606_T,0.03,0.0,0.0,0.008483785548300527,0.03,0.0,0.007201212801781832,0.02383308855449441,0.0,0.03,0.0,0.0,0.03,0.03020546076528164,0.022451278085180403,0.0,0.006359175873200465,0.0,0.002372897092262442,0.0,0.03,0.0038848092195754025,0.0060551884185418015,0.057393198517377994,0.7237057580809295,0.2762942419190705
KUNIS0705_T,0.033,0.0,0.0,0.021780126899372428,0.0,0.00014558232881331512,0.0,0.011981074006451917,0.026527954010998007,0.07405863934152042,0.03947822754186048,0.0,0.0,0.03336197574112439,0.025287305968917213,0.0,0.020724414413932257,0.0,0.010102063833333435,0.04617056834102021,0.01969363448801724,0.0,0.04170910835143947,0.06743705204096209,0.6174802522117396,0.38251974778826037
KUNIS0810_T,0.064,0.0,0.0,0.02187658928155181,0.08800000000000001,0.0,0.005694309567233633,0.017696006058212185,0.0348572719631737,0.0,0.0,0.0,0.0,0.0,0.02167008605121696,0.009536738015774142,0.0004510895134875216,0.0,0.0008430346815079303,0.021359527495859204,0.002356175852287118,0.005466759236573526,0.031528317822924645,0.06676885177524036,0.6684629472527769,0.3315370527472231
LAURO0605_T,0.13,0.0,0.0,0.02021782918700893,0.065,0.0,0.003910784318537751,0.0,0.006988698983430238,0.09,0.018969222355926935,0.0,0.087,0.033196472260414785,0.027016193542109896,0.0,0.034502568067759185,0.0,0.018353329784801118,0.03268401485274952,0.006288388687921288,0.010146092712345789,0.06793877466212878,0.10040398121696412,0.45703513045874405,0.5429648695412559
LEE0805_T,0.281,0.031,0.0,0.02566204758148808,0.0,0.0,0.014749748072426024,0.017820731475942916,0.0,0.08729084090621689,0.02666700224500948,0.0,0.156,0.0,0.0,0.026326676617476313,0.0012076516010737712,0.0,0.0,0.021046037441419196,0.04553778502081929,0.0,0.056559639827678504,0.06290086283967836,0.395681169985005,0.604318830014995
LEE1205_T,0.0,0.0,0.0,0.008328565465550913,0.027000000000000003,0.0052179890937724335,0.0,0.021823788011923237,0.025720231488788874,0.0710826968918844,0.03677748151008195,0.0,0.0,0.03,0.025480979967928388,0.007637163139000917,0.020698465717193918,0.03,0.008695578119197352,0.03528356464099619,0.021909778311446616,0.0,0.01829789030327965,0.07386070511078971,0.6202623447451941,0.37973765525480585
LEE0408_T,0.024,0.0,0.048,0.002537123459221409,0.23800000000000002,0.0,0.0,0.09569988303009727,0.09338078773889416,0.14300000000000002,0.0,0.0,0.0,0.04375080523729071,0.024,0.018705232461997755,0.011938886539587554,0.0,0.0010432781283084757,0.0,0.005044925799591628,0.00671461060945161,0.06145920687804604,0.1360117587179321,0.3594563612972729,0.6405436387027271
LEE0509_T,0.13,0.04,0.04,0.009619309590318202,0.04,0.00022279988556117222,0.007553839777506953,0.015126315526688541,0.0,0.02,0.0396026488053447,0.0,0.07,0.04,0.022049699442081194,0.0029370605549398215,0.007098833946471279,0.02,0.004873631752577954,0.0,0.013971654816338028,0.0,0.0,0.0719414953687204,0.5408433424051192,0.4591566575948808
LEEJ0408_T,0.122,0.0,0.02,0.005277459835734966,0.102,0.0,0.012399163352426891,0.11066322230793502,0.0,0.327,0.0,0.0,0.184,0.053019565687648255,0.040999999999999995,0.040999999999999995,0.03625242542628504,0.08199999999999999,0.0,0.0,0.04664997856213457,0.0,0.01867701613416481,0.11729776709354114,0.23589274724803586,0.7641072527519641
LI1109_T,0.043,0.0,0.0,0.01061689485995553,0.043,0.02241015579024659,0.0017383556850937539,0.022807415564123537,0.01100500674477086,0.17,0.021,0.0,0.043,0.035809030383320735,0.02797500183289316,0.0030236765753868314,0.04176435692218729,0.0,0.018254566560174677,0.030594247050661327,0.040369117354437864,0.006918683466565989,0.08556525426207667,0.0755952246420802,0.4561865517541034,0.5438134482458966
LIU0908_T,0.015,0.0,0.0,0.006516236371492033,0.062,0.003768345673375015,0.003463186226088329,0.025912525768346767,0.0,0.08162985179954971,0.0,0.0,0.060507014219561395,0.0,0.025003561765047207,0.000890049166765286,0.024935285361665106,0.0,0.012271412281194473,0.01989004594001964,0.017317247654949235,0.0,0.047992811901391375,0.08375169088053297,0.6036590431275387,0.3963409568724613
LO0410_T,0.026000000000000002,0.12047585659283688,0.0,0.030037501148509713,0.128,0.022532288590192955,0.0033632171596453637,0.04441973405780397,0.028793809983931752,0.026000000000000002,0.128,0.0,0.026000000000000002,0.02815391696621159,0.022564002638761828,0.002731935089210276,0.007006165133069384,0.026000000000000002,0.005838752644465125,0.005966102106578636,0.03311974836006107,0.014211653868272944,0.0,0.0929601913881046,0.42420372452385796,0.5757962754761421
LUO1211_T,0.0,0.0,0.0,0.0017137954760004688,0.094,0.0,0.008075408495118879,0.0276887600662193,0.0,0.0,0.0,0.0,0.063,0.0,0.02074896003604472,0.012120766864039768,0.001170358313887782,0.021735492756908753,0.00046251272243292944,0.027377161564205138,0.002559146187367009,0.003593555598870035,0.01258215507758094,0.08203071533687993,0.6766261681066841,0.3233738318933159
MACKA0311_T,0.0,0.0,0.0102522794155373,0.0009381648425879482,0.0,0.0060080395140703,0.023761541110848432,0.05,0.0,0.1,0.0,0.0,0.095,0.05,0.05,0.02985021022791659,0.03147312810806126,0.0,0.011279022051217915,0.058134524302487556,0.1,0.0,0.04184751501083657,0.076661958598227,0.46684050714826686,0.5331594928517331
MARTI0496_T,0.0,0.01038285812273941,0.006553528298166667,0.0,0.087,0.00020991313030278153,0.003477453827784434,0.0404615780695001,0.015728922715789347,0.08320137592429323,0.0,0.0,0.043,0.08361919293403072,0.043,0.0,0.03549352927168423,0.087,0.015886097334229,0.04304107384224831,0.043,0.0,0.026766325830834825,0.09867056205091163,0.4524353484418515,0.5475646515581485
MATSU0709_T,0.0,0.0,0.004234232789591195,0.0011679680575640682,0.03,0.0028887704315836114,0.004897609326328997,0.02154780597893112,0.01920846290455599,0.07037207581403639,0.018896856123504502,0.0,0.0,0.0,0.024085858221002784,0.0,0.017542062364866464,0.0,0.008176519967532492,0.029124011619812706,0.035853389899321325,0.0035444875625519345,0.04893023375557318,0.05684491872325795,0.6666426790516417,0.33335732094835835
MAUER0805_T,0.28600000000000003,0.028999999999999998,0.0,0.02735728788674901,0.114,0.00017903588482563043,0.0044018218403526176,0.04262420107142101,0.012141798417145518,0.086,0.030797510283609025,0.0,0.05172297714921298,0.033087400387035566,0.024292656684952632,0.0005368154881463874,0.019238630376232035,0.028999999999999998,0.009667333192919306,0.04384213181870683,0.028999999999999998,0.028999999999999998,0.06393733964691503,0.09214595402957876,0.32189196072040227,0.6781080392795977
MAVRO0800_T,0.23,0.0,0.0,0.01723430735404724,0.03,0.0,0.006868584589147856,0.010344738412965918,0.0,0.03,0.0,0.0,0.1,0.02292007214614849,0.02281412290211182,0.0,0.015076183864573326,0.0,0.01019092679040796,0.0362719494559689,0.018881627430006216,0.005552015196783666,0.054962312292883064,0.08057890683160367,0.47896112260792,0.52103887739208
MEROP1296_T,0.06160685293651259,0.0,0.03,0.006272283837633176,0.03,0.017727880531951477,0.0,0.03476473478968821,0.030256556235411805,0.18,0.06,0.0,0.07009415460530427,0.09,0.03378745071945252,9.815519272572681e-06,0.0596175022695873,0.06506059155570729,0.02955768600993883,0.05720885366912731,0.03,0.005004161212835367,0.08069656115124801,0.125998913189653,0.3171356872403222,0.6828643127596778
MITRY0504_T,0.14300000000000002,0.0,0.0,0.027624589975742533,0.024,0.01217766719062801,0.0,0.022657745808579488,0.017062471832753754,0.0672058346303774,0.024,0.0,0.048,0.022251764890506433,0.02476506542497507,0.024334061204885675,0.019843101353279356,0.0,0.00829074816863224,0.027530434203482113,0.004051713752628229,0.0,0.023592956922752886,0.08766392730747705,0.5219207751058773,0.4780792248941227
MOERT0786_T,0.19374787076282707,0.03,0.019339224659770386,0.014657422880200648,0.015,0.022504848336382888,0.0015516612694621732,0.0,0.004383953775398901,0.08120830340676874,0.03949323438736227,0.0,0.07676456891460703,0.04167780642550945,0.0,0.0,0.035417278810780814,0.0,0.021369872967835137,0.035285809612911834,0.02981593565005663,0.0,0.06801370485425573,0.08804453495964691,0.4240846077330733,0.5759153922669267
MURAD1299_T,0.0,0.0,0.0,0.0,0.0,0.0,0.006102634717844745,0.0,0.009423323488447072,0.07503742040907678,0.024713996747863204,0.0,0.0,0.023199411936183807,0.025459687841962623,0.0,0.025068317986199736,0.032,0.01205278231193534,0.032,0.05253443516019578,0.0049628960038307635,0.034093360572942835,0.054176653638415395,0.6572007422875815,0.3427992577124185
NAGAT0908_T,0.08199999999999999,0.0,0.02,0.006209171393673358,0.061,0.0,0.0047548237611564105,0.026842881338203478,0.02758960865610565,0.02,0.02711042304053242,0.0,0.0,0.0338165029455064,0.02238591349059104,0.004358449117865742,0.0010531102459432132,0.0,0.001036973301821501,0.0,0.013049205264259997,0.006007489501104635,0.014622579046295811,0.06239541779558469,0.6412161162453816,0.35878388375461845
NARAH0608_T,0.0,0.0,0.0,0.0010310631748551534,0.034,0.0,0.009414237655287027,0.01125191233792354,0.0,0.0,0.0,0.0,0.07336318220989602,0.034,0.021304996391010467,0.00156415786474505,0.004470086355083249,0.034,0.002968198761322263,0.0,0.029606275281206306,0.0025018549777480192,0.0,0.06284679191313161,0.7190716799776385,0.28092832002236146
NINOM0807_T,0.035,0.0,0.018000000000000002,0.001933411914537153,0.018000000000000002,0.005801146539184759,0.004526601901941131,0.004366288165027696,0.0,0.035,0.0,0.0,0.07698287234162979,0.029789608542648414,0.025700401495454682,0.0,0.02829468028400568,0.035,0.020161079391652546,0.0,0.018190865808859577,0.0004470224123279132,0.05702702246160796,0.07786424065426845,0.6041592254700805,0.3958407745299195
OHTSU0898_T,0.667,0.0,0.04451851470412376,0.015499124224412875,0.0,0.0,0.004322500680009068,0.0,0.0,0.0,0.02629134960457402,0.0,0.06126065462665181,0.027695549069966123,0.023077463467471353,0.0,0.011387425723423703,0.0,0.00913762756810101,0.0,0.016333226670818143,0.009046766731732991,0.016215714526609276,0.07210023022438114,0.23603659231084426,0.7639634076891557
PAPAK0106_T,0.21,0.02,0.0,0.017470094570820334,0.09,0.00838807441223046,0.0160779429464653,0.0,0.0,0.0,0.03071763112530479,0.0,0.21,0.018684632782304374,0.0171747235154486,0.003930878462477288,0.0,0.0,0.0006328706676255085,0.0,0.010606468929064118,0.0035478513898082875,0.006824547051621249,0.09809818100085287,0.4384604128807402,0.5615395871192598
PARK1104_T,0.11,0.0,0.0,0.009211176451893123,0.0,0.010042550583524067,0.0,0.018352209404942962,0.026913076468703966,0.06463815917958135,0.04673965629772378,0.0,0.0,0.06,0.027126200657603364,0.00564271239787292,0.02740655129871217,0.09,0.01383737397426604,0.06,0.02477190783213513,0.01091552666301171,0.02789471616975267,0.0734847014319932,0.48191181227084906,0.518088187729151
PARK1005_T,0.43,0.0,0.02,0.02082811000764726,0.21,0.017594061492627537,0.011386455070643058,0.006219000948586836,0.0,0.0,0.042171839480705936,0.0,0.17,0.02,0.02141377372552852,0.0,0.02144154885032951,0.06,0.013090704846569358,0.0,0.0007886305277840025,0.007344409894010251,0.059336863974328524,0.12713098628289185,0.23508075572180506,0.7649192442781949
PARK0507_T,0.02,0.02,0.0,0.010526181041704585,0.07,0.004773138486074517,0.012232167721736579,0.05648613066679342,0.008175617629648892,0.07754237874712254,0.0,0.0,0.021,0.010459883833274036,0.13,0.0010715471791338596,0.02915637033614681,0.0,0.007560297563582389,0.037321125232175456,0.05908490427928026,0.0,0.02325805444951673,0.08166321795647769,0.49429101034947986,0.5057089896505201
PARK0609_T,0.085,0.128,0.0,0.03737021162121008,0.085,0.0,0.009840122356083291,0.06602471554629628,0.007085072814293811,0.085,0.014072121112386121,0.0,0.085,0.043,0.085,0.011486203087225044,0.032315588659819885,0.021,0.014393220388635775,0.065,0.025716644499750148,0.001770914359959741,0.04657082285386899,0.1125800934392786,0.33123685896678584,0.6687631410332142
PHILI1297_T,0.059000000000000004,0.0,0.0,0.004905813741226019,0.0,0.0,0.009803089060463666,0.003275387891535933,0.0,0.0,0.0,0.0,0.06965462186458553,0.02842245405336647,0.021747601828310228,0.0033603826067171785,0.006849683824690225,0.0,0.006647882550504727,0.017766391178985375,0.027810826105509348,0.00420391736168757,0.03034781321670825,0.054525744826978896,0.7004565228511259,0.2995434771488741
POPOV0108_T2,0.0,0.0,0.0,0.0,0.08089425698445657,0.01509901744757585,0.003582187750148218,0.0,0.03318056163653046,0.06960170967555364,0.033145214485455265,0.0,0.0,0.0,0.0,0.014470602171025245,0.020528111520653414,0.03772366424512466,0.007855367634274999,0.037532888180334595,0.04420541013852908,0.0,0.02582910589257381,0.08218041591594745,0.5946403152443379,0.4053596847556621
RAIDA0698_T,0.1287537782211726,0.083,0.042,0.008444821951059375,0.125,0.01955542146787745,0.0,0.042,0.055993375746685024,0.06659761854428921,0.05246513606661113,0.0,0.0,0.03520969023318286,0.021979736544285908,0.014158159766812572,0.008325029444912122,0.0,0.0067310400998517135,0.027335698897663963,0.0,0.042,0.11071816034582743,0.07862125614779333,0.36429963957003114,0.6357003604299689
RAMAN0899_T,0.20976579250016542,0.0,0.0295227307779891,0.008907719320848823,0.121,0.015225366634389621,0.005908370250686828,0.061,0.01617702717678921,0.08606528301300116,0.03258882632314691,0.0,0.06,0.0,0.022458044693138043,0.019424959237637332,0.014095244062604758,0.0,0.006056918414145479,0.01036922120688863,0.0,0.0009299585392815168,0.06643070879097868,0.08976820854422711,0.3963004052299141,0.6036995947700858
RAVAU0901_T,0.0,0.0,0.0,0.0,0.278,0.00828669739741033,0.0010656935968219785,0.06248314660035434,0.04711562228002731,0.111,0.0,0.0,0.027999999999999997,0.033685988794242235,0.024959192062228127,0.0,0.01537259175612041,0.0,0.0005606447551581911,0.027999999999999997,0.027999999999999997,0.011367529452952996,0.027999999999999997,0.13347936369243768,0.402744476308274,0.5972555236917261
RIDWE0101_T,0.05014445413335136,0.0,0.0,0.011087163790985404,0.09300000000000001,0.01121107644600021,0.023,0.002235242361481732,0.019144751087258216,0.0,0.0,0.0,0.0,0.012503512603999033,0.023276421294391253,0.0,0.013538237461780327,0.023,0.00054508614957761,0.06553011546817072,0.12654453002248292,0.0,0.0066373566682474405,0.06817764213970977,0.5653877419824743,0.4346122580175257
ROTH0300_T,0.57,0.043,0.11,0.028761634383654006,0.085,0.021,0.009172182016741246,0.013683541163778803,0.0,0.085,0.043,0.0,0.19,0.036921009850751856,0.021,0.0,0.01681732049768525,0.021,0.009605895090303532,0.02665529978274106,0.006968821068328128,0.0,0.06867521802536691,0.09789253569806236,0.1612096682931835,0.8387903317068165
ROTH0504_T,0.52,0.0,0.028018092136284978,0.027209741127228765,0.19,0.02,0.0,0.05296542647814696,0.016359050956740853,0.23,0.02,0.0,0.06681516335736098,0.03898117848530224,0.028457117287088197,0.0,0.047916099812759544,0.04,0.016090805147383914,0.044785991416565196,0.010746776306281298,0.014686342302905053,0.0856642322380721,0.12173873900397197,0.14836247585390558,0.8516375241460944
SCHOE0811_T,0.07103211084974434,0.0,0.000673050428888454,0.007877316660547275,0.08,0.004607450819634755,0.0014851206094291152,0.02957061019979769,0.01511887655139011,0.1,0.02,0.0,0.02,0.02449648169153295,0.025593644302193262,0.001783751255155272,0.022964123164304222,0.03364551286742973,0.008078777428571361,0.018635424540337953,0.02525153063256098,0.0016524784860900144,0.02,0.08124325749933511,0.5316207117788999,0.4683792882211001
SCHWA0401_T,0.0,0.0,0.0,0.0,0.188,0.03983773940509636,0.029851142998824017,0.11830237182443445,0.03699128106845643,0.25,0.0,0.0,0.03401221501227561,0.0,0.02817663716779935,0.055194961499618146,0.05842952421632985,0.0,0.02629136001454153,0.25,0.188,0.125,0.313,0.09349463162772394,0.12998273841024288,0.8700172615897571
SCOTT0109_T,0.057,0.057,0.0,0.012071549404902163,0.114,0.01539775027769253,0.0,0.07365284108661678,0.057,0.22899999999999998,0.040361271067084675,0.0,0.0,0.061489578436862126,0.028999999999999998,0.014998351324604538,0.03765574709488387,0.036242400229096305,0.010935948149084749,0.057,0.029449425863842565,0.028999999999999998,0.07762528866372931,0.10753240124869815,0.29837192146073266,0.7016280785392673
SHAH1210_T,0.21,0.05,0.02,0.05139161898262839,0.09,0.05,0.0,0.0,0.028394839640873575,0.25,0.05,0.0,0.068,0.32,0.02,0.0,0.06527913265392725,0.023,0.04453780243979033,0.2765539232871682,0.15674298545897006,0.025570609441640968,0.39,0.09644418502840904,0.07413881558105354,0.9258611844189465
SHAH1211_T,0.0,0.0,0.0,0.01929238895953808,0.0,0.011953188135554467,0.005735467269068176,0.0,0.0,0.125,0.0,0.0,0.06559274219159403,0.027298488264558086,0.063,0.0,0.063,0.063,0.031113915607945446,0.063,0.038476445560991106,0.0,0.063,0.09572659193346095,0.4662010224570622,0.5337989775429378
SHIN0605_T,0.12,0.0,0.06,0.005367426574819739,0.0,0.0,0.0,0.012734673280656847,0.0176020918272565,0.06196062206067122,0.017269622606963575,0.0,0.028999999999999998,0.028999999999999998,0.024370670800605586,0.028891978289853182,0.01646621121804664,0.03,0.005398606477990737,0.03438846778131435,0.003912578734797924,0.0,0.0049560197806242795,0.08146761713661396,0.5481350171688557,0.4518649828311443
SIEME0610_T,0.0,0.0,0.0,0.005592345892409517,0.087,0.00976000327669093,0.003136716109103959,0.0,0.0,0.0,0.0,0.0,0.07150460338097274,0.0,0.021123130528134186,0.002075459500242481,0.016075629948639654,0.13,0.009843681201428828,0.019512821457796842,0.0005217331792794211,0.0035824027868138764,0.028960182948702173,0.07203713809857631,0.606213850195579,0.39378614980442095
SOUGL0804_T,0.031,0.0,0.0,0.0018834645414833404,0.063,0.0,0.003459908941544673,0.023145048983871888,0.005733758819148086,0.063,0.0,0.0,0.063,0.033106058267288234,0.0251795055705145,0.0,0.02154745347569891,0.0,0.01117424132706642,0.028085353821799774,0.02118385966230715,0.009518772396957642,0.04734113235874876,0.08727505547885367,0.5753964953083154,0.4246035046916846
STATH0102_T,0.0,0.0,0.0,0.003052844619100266,0.0,0.0,0.005128457949609689,0.0,0.0,0.07808289786860978,0.016069669372845735,0.0,0.06713004087943905,0.034181384093824256,0.02678570935464039,0.0016008780804380937,0.030871758052940648,0.0,0.017627924384332364,0.029154722847448133,0.027907621310743754,0.0,0.05194964993717832,0.07494510398008553,0.6206381140153614,0.3793618859846386
SUGIM1200_T,0.0,0.042,0.0,0.01152494767795702,0.083,0.03924563980463306,0.0,0.014574351328910148,0.0337649971889571,0.11186002390868802,0.043,0.0,0.07415417779792721,0.0,0.029206828224933923,0.043,0.05491465569893414,0.06335919501504098,0.043,0.009875678374423436,0.0,0.048991555855862734,0.1961215609727323,0.10433743248755072,0.33354556836893556,0.6664544316310644
SULKE0894_T,0.5921969506178725,0.0,0.027708092818607435,0.03874871046007679,0.05,0.03,0.01940060094117097,0.06,0.0,0.16,0.03,0.0,0.18899999999999997,0.04208707279154952,0.0,0.05,0.012793568850832177,0.0,0.000511521315397106,0.0,0.05520169564591773,0.00024072232656230375,0.03397722342142863,0.09603932394850814,0.15844466699519633,0.8415553330048037
SUN0409_T,0.043,0.0,0.0,0.008975764613907419,0.0,0.0006366692531692697,0.0,0.01015069599740967,0.0,0.0789780518069628,0.0,0.0,0.06897570197173677,0.021,0.02611385321709976,0.0,0.03071200211486583,0.043,0.01623220805748378,0.021605206679168987,0.006692449152774081,0.0,0.04141367866636976,0.07606624304176487,0.6024734111159686,0.39752658888403136
SUN0610_T,0.386,0.0,0.03641541614225317,0.023,0.136,0.03764531626359118,0.00042054405791408945,0.045,0.03848555177726856,0.159,0.159,0.0,0.091,0.08623243170467365,0.023,0.02093981147811274,0.05365870788705292,0.09129899981792003,0.02950723806025671,0.08749591372891335,0.028094321272175773,0.009947785656179986,0.068,0.16202605180237048,0.14187253400991529,0.8581274659900847
TAKEY0111_T,0.08634728375331457,0.0,0.02,0.0009221085929652551,0.04,0.002806918055157967,0.004196617501843218,0.03193219973045519,0.0,0.04,0.023858241464154356,0.0,0.0759803650501632,0.06,0.02496219468672198,0.0,0.015495806252895743,0.02,0.00986600962704005,0.0,0.011172243797303832,0.0001029178220589011,0.01564657652496912,0.08396966542249581,0.5579888831191689,0.44201111688083106
THUSS0105_T1,0.111,0.0,0.0,0.01251135316750916,0.133,0.010382315152396938,0.0,0.0,0.03586894228807519,0.044000000000000004,0.044000000000000004,0.0,0.044000000000000004,0.044000000000000004,0.022000000000000002,0.0,0.02957017482854302,0.022000000000000002,0.01750008687822961,0.0,0.0,0.0,0.044000000000000004,0.09836936860178429,0.4768139747179911,0.5231860252820089
THUSS0105_T2,0.133,0.0,0.0,0.024154186524261767,0.022000000000000002,0.013871074601053392,0.0,0.0,0.02613413187942825,0.044000000000000004,0.067,0.0,0.044000000000000004,0.04049332843863986,0.044000000000000004,0.0,0.031020414010565694,0.0,0.022003835125636962,0.0,0.0,0.022000000000000002,0.044000000000000004,0.08989539786754934,0.5012047228117794,0.4987952771882206
UEDA0810_T,0.019,0.0,0.0,0.004338008043518704,0.09300000000000001,0.018000000000000002,0.0031183916122554246,0.03186170589541487,0.006739619867674081,0.037000000000000005,0.035322225097641685,0.0,0.07251938159075974,0.037624621029906026,0.02427753768891606,0.0008116950262941486,0.015621829489858772,0.0,0.010334434824560541,0.0,0.0006270758907577709,0.003612089163867016,0.025357181473296284,0.09728835691776422,0.575408603637121,0.424591396362879
WANG0811_T,0.0,0.0,0.0,0.0,0.017,0.0,0.013020282015395956,0.0012246236937729915,0.004026384784003422,0.0,0.0,0.0,0.0,0.017,0.021694761956886438,0.01759266081287378,0.0035673208007521613,0.0,0.0010387635679997642,0.0,0.05742894126162139,0.008652446464331387,0.0,0.04239588085202957,0.81211876447444,0.18788123552556002
WILLI1295_T,0.0,0.0,0.0,0.0,0.026000000000000002,0.007186730567675249,0.00520094434592981,0.04716596110744639,0.0,0.07758938032716084,0.0,0.0,0.10300000000000001,0.026000000000000002,0.027567372145715256,0.0,0.035114193327961216,0.03846585896555871,0.019660577725270457,0.03614972329836938,0.026566902650470743,0.0,0.077,0.0943559062339426,0.5123968057910699,0.48760319420893006
XIANG0112_T,0.0,0.0,0.0,0.00625604344309171,0.043,0.004135685752577133,0.0025899119854512127,0.024722604601117665,0.016017614299100924,0.07801626140461106,0.0,0.0,0.0,0.0,0.024987536473657392,0.0007216113191509527,0.022825670802508146,0.022000000000000002,0.010473665349823476,0.02534931624434547,0.0323600571707629,0.0,0.047735529424448836,0.06203535848811327,0.6486954607162464,0.3513045392837536
YAMAD0801_T,0.217,0.0,0.0,0.0030673359365923324,0.07096311561242424,0.0,0.01435929455504905,0.033,0.0,0.017,0.008442921658440877,0.0,0.067,0.03367903791390884,0.02089323028253007,0.012134787135140806,0.0012350089679296888,0.017,0.002358641544168159,0.033,0.03445207809227807,0.007938218698990862,0.03696192913223073,0.0629246467336719,0.48101204095758343,0.5189879590424166
YAMAG0202_T,0.7190000000000001,0.031,0.0,0.03906411021293308,0.0,0.0,0.012326378148328342,0.0,0.0,0.0,0.009096639989148253,0.0,0.094,0.031,0.022906717178622166,0.005950368363798062,0.0122061409094654,0.0,0.009162369678570054,0.0,0.031,0.0,0.019666520514652536,0.06690580318512236,0.18943370445409022,0.8105662955459098
YAMAG0106_T,0.35,0.0,0.0,0.02296809330869507,0.05,0.0,0.00397213509392569,0.0,0.024766998774350762,0.0,0.0,0.0,0.0,0.028747732878121317,0.02368519641858259,0.0020784875833798275,0.008340344334275752,0.05,0.004969549630565854,0.0,0.02013504660040525,0.0,0.0,0.06517655318835908,0.47617033292047195,0.523829667079528
YEO0207_T,0.0,0.0,0.043,0.011109309770728165,0.13,0.04875846557320656,0.019167710882523177,0.005994768314225338,0.043,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0026541805286562394,0.043,0.0,0.043,0.087,0.04892737205148029,0.06529278963601617,0.06217656377287667,0.4862150141524239,0.513784985847576
YOSHI1209_T,0.325,0.0,0.075,0.013318876654943112,0.05,0.0,0.013788006928635606,0.016155181123542334,0.0010381156878146967,0.05,0.0,0.0,0.075,0.03581061747734674,0.02503854876654532,0.025,0.020265401268820264,0.0,0.0120121964219351,0.007153005591524542,0.041918535206545135,0.0036140469002858278,0.03464561819120009,0.08757534957764317,0.3692050600732554,0.6307949399267446
ZHAO0109_T,0.077,0.0,0.0,0.014786840876430816,0.0,0.0065258517935270766,0.001563478958883621,0.0,0.003758457052848335,0.06162364854452741,0.0,0.0,0.038,0.0,0.024631866612310677,0.022104164042331547,0.021353884331855696,0.019,0.0075557827085693035,0.0011855624034276535,0.019195001553590933,0.0008926326785180794,0.0,0.07634756129035505,0.6664627508581801,0.3335372491418199
ZHAO0409_T,0.0,0.0,0.0,0.005480289043226101,0.022000000000000002,0.008020770139270321,0.00123115729117604,0.021315545172614733,0.011850705662391891,0.07729624305847323,0.024211065736258863,0.0,0.022000000000000002,0.0,0.025070994051040088,0.00046998190076779495,0.023807039848912467,0.0,0.012567717401414675,0.023906611419447332,0.021465031402188414,0.0,0.05063888362090868,0.06777163351255602,0.6515914896334725,0.34840851036652754
